family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence,comparison_eligibility,comparison_reason,historical_checkpoint
edit_length_changing,delete-middle-4k-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,9839916,PASS,PASS,15000000000,PASS,947901250,435223708,10378125,,2754625,7085291,107042,3247584,30883840,5664768,,unavailable: no host CPU counter in this route receipt,47811000,2.291404165996937,,,,,,,,6758000,3081916,45.60396567031666,PASS,PASS,430062250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,25ca012a3d3be42772b039e9e22197ca6347ec380cc07713ecf9dedc094f66ea,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/delete-middle-4k-on-100mib-ops-1/verification.json,performance/edit_length_changing/delete-middle-4k-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,delete-middle-4k-on-500mib-ops-1,500,524288000,1,registered-fixture,1,1,edit_commit_ns,10336083,PASS,PASS,15000000000,PASS,2286027375,498205125,10064833,,2321916,8014167,111958,3197625,31031296,5926912,,unavailable: no host CPU counter in this route receipt,48463000,4.114484833000461,,,,,,,,7488083,2848000,38.033766452642155,PASS,PASS,705957917,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c2dbd414497aa7aa79e3bc42b07c2e4fd27b95c3a9a40b39822472c5703c9265,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/delete-middle-4k-on-500mib-ops-1/verification.json,performance/edit_length_changing/delete-middle-4k-on-500mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,append-tail-4k-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,8331125,PASS,PASS,15000000000,PASS,613777500,437174709,10203000,,2251750,6079375,205584,3188208,31244288,5660672,,unavailable: no host CPU counter in this route receipt,45240000,1.837592541007325,,,,,,,,6261125,2070000,33.061151150951304,PASS,PASS,346805458,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,a1d4c6514aac4cb75f5c5314181c07755ad94818c6e88b6d2e53a079d72bfa8b,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/append-tail-4k-on-1mib-ops-1/verification.json,performance/edit_length_changing/append-tail-4k-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,append-tail-4k-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,7837959,PASS,PASS,15000000000,PASS,527278542,430563333,9130625,,1942875,5895084,133875,2777875,30965760,5398528,,unavailable: no host CPU counter in this route receipt,43609000,1.6037975420040311,,,,,,,,5905416,1932543,32.72492572919503,PASS,PASS,404473459,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,0b77eb57f18c0e35ff7c8224a9329be1bc21c019379e1d26bb23f33c0bfee99a,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/append-tail-4k-on-10mib-ops-1/verification.json,performance/edit_length_changing/append-tail-4k-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,append-tail-4k-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,7736833,PASS,PASS,15000000000,PASS,811219667,447664750,9137250,,2047583,5689250,96167,2638500,30998528,5406720,,unavailable: no host CPU counter in this route receipt,45149000,2.1850692499865545,,,,,,,,6254875,1481958,23.69284757888847,PASS,PASS,415253709,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,8a36fb9aa8a2b5fcabc60f79e1f28a4c1af2e84360519bf333913d8f673a23ae,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/append-tail-4k-on-100mib-ops-1/verification.json,performance/edit_length_changing/append-tail-4k-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,append-tail-4k-on-500mib-result-capped-v2-ops-1,500,524283904,1,registered-fixture,1,1,edit_commit_ns,9916500,PASS,PASS,15000000000,PASS,2280933250,485902959,8803458,,2320583,7595917,148667,3366875,30900224,5394432,,unavailable: no host CPU counter in this route receipt,49945000,4.14192241699493,,,,,,,,6686041,3230459,48.31647009044665,PASS,PASS,720147834,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,3271e475bae8161a67df075ffc9a6b3e410b46bc5cac103cb9dd586796580cc0,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/append-tail-4k-on-500mib-result-capped-v2-ops-1/verification.json,performance/edit_length_changing/append-tail-4k-on-500mib-result-capped-v2-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,prepend-head-4k-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,9342000,PASS,PASS,15000000000,PASS,617441125,446271583,10868792,,2958542,6383458,146500,3939750,31227904,7958528,,unavailable: no host CPU counter in this route receipt,50704000,1.7200156250037253,,,,,,,,5905500,3436500,58.19151638303276,PASS,PASS,349855792,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c8737325bf94f3a2fb180b086048960c9b5b6a45c6652b118ca4dab0acdddcae,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/prepend-head-4k-on-1mib-ops-1/verification.json,performance/edit_length_changing/prepend-head-4k-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,prepend-head-4k-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,9153166,PASS,PASS,15000000000,PASS,643022125,434341708,8630792,,2551166,6602000,145083,3672125,30834688,5390336,,unavailable: no host CPU counter in this route receipt,48306000,1.779393542004982,,,,,,,,5671583,3481583,61.3864418452485,PASS,PASS,352678542,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,be05273386e9ed6c1e269ea9413e8e7e27552343d87ffdbc85d02c1ee019e2a5,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/prepend-head-4k-on-10mib-ops-1/verification.json,performance/edit_length_changing/prepend-head-4k-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,prepend-head-4k-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,9046042,PASS,PASS,15000000000,PASS,1004376584,436863125,10056167,,2657417,6388625,122250,2812125,30621696,5660672,,unavailable: no host CPU counter in this route receipt,45262000,2.28030545799993,,,,,,,,6269458,2776584,44.287464721830816,PASS,PASS,426207125,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c214b7bee90bb150e92dc3f515ba2f668af34f77d7f87351eedef74881168917,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/prepend-head-4k-on-100mib-ops-1/verification.json,performance/edit_length_changing/prepend-head-4k-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,prepend-head-4k-on-500mib-result-capped-v2-ops-1,500,524283904,1,registered-fixture,1,1,edit_commit_ns,9857667,PASS,PASS,15000000000,PASS,2170109375,494493125,8527417,,2131000,7726667,106125,2804625,30949376,6197248,,unavailable: no host CPU counter in this route receipt,48064000,4.245487124993815,,,,,,,,7098667,2759000,38.866451969080956,PASS,PASS,740110666,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,aaa23ce766757e62fdf4cf43db755ab1b92493fb897d654521ef4b4e6597e0cf,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/prepend-head-4k-on-500mib-result-capped-v2-ops-1/verification.json,performance/edit_length_changing/prepend-head-4k-on-500mib-result-capped-v2-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-grow-middle-2k-to-4k-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,13715708,PASS,PASS,15000000000,PASS,557792833,401971959,9127083,,4320375,9395333,112792,5864833,30900224,5685248,,unavailable: no host CPU counter in this route receipt,67240000,1.7398471250053262,,,,,,,,5744083,7971625,138.779766935819,PASS,PASS,342532500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,d5b21f85005ed2fa495edf3319059f6ec6f32152e7bc147b77df60106f9b069c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-grow-middle-2k-to-4k-on-1mib-ops-1/verification.json,performance/edit_length_changing/replace-grow-middle-2k-to-4k-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-grow-middle-2k-to-4k-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,7474292,PASS,PASS,15000000000,PASS,537289083,334728708,7341958,,1754667,5719625,97834,2275291,31080448,5918720,,unavailable: no host CPU counter in this route receipt,39650000,1.7945018749887822,,,,,,,,6462958,1011334,15.648159867354854,PASS,PASS,412766208,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,88d80ec5eca8acd35db497147d2282319aee9365fd9af741814a8dcf93b36731,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-grow-middle-2k-to-4k-on-10mib-ops-1/verification.json,performance/edit_length_changing/replace-grow-middle-2k-to-4k-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-grow-middle-2k-to-4k-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,14170208,PASS,PASS,15000000000,PASS,848231917,441866250,12080209,,5581292,8588916,150292,3477959,31014912,5926912,,unavailable: no host CPU counter in this route receipt,62736000,2.2856844580092,,,,,,,,6381708,7788500,122.04412987870958,PASS,PASS,420847875,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,df5e4fe13868295526361dee8282b199c4f3a8b2a113ba87257ee8e27d272520,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-grow-middle-2k-to-4k-on-100mib-ops-1/verification.json,performance/edit_length_changing/replace-grow-middle-2k-to-4k-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-grow-middle-2k-to-4k-on-500mib-result-capped-v2-ops-1,500,524285952,1,registered-fixture,1,1,edit_commit_ns,10596041,PASS,PASS,15000000000,PASS,8236386625,502238542,8912458,,2483208,8112833,151250,3008417,30474240,5660672,,unavailable: no host CPU counter in this route receipt,52315000,9.973089458988397,,,,,,,,7921917,2674124,33.75602142764182,PASS,PASS,740517292,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,9d75667454e46b75f797bb6f0dcbabe9ec79306599d81433b93775fb0f097bcc,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-grow-middle-2k-to-4k-on-500mib-result-capped-v2-ops-1/verification.json,performance/edit_length_changing/replace-grow-middle-2k-to-4k-on-500mib-result-capped-v2-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-shrink-middle-4k-to-2k-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,7777084,PASS,PASS,15000000000,PASS,615953458,388744625,8608541,,2048334,5728750,111541,3089791,30703616,5402624,,unavailable: no host CPU counter in this route receipt,43765000,1.8320273749995977,,,,,,,,5880000,1897084,32.263333333333335,PASS,PASS,346539167,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,d8fa8e5528ca5ae0be56f6388beed585e6760332144b45911352d5c536bb33c6,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-shrink-middle-4k-to-2k-on-1mib-ops-1/verification.json,performance/edit_length_changing/replace-shrink-middle-4k-to-2k-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-shrink-middle-4k-to-2k-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,9974916,PASS,PASS,15000000000,PASS,591137916,444488042,11128917,,2631125,7343791,125375,3906917,30949376,5664768,,unavailable: no host CPU counter in this route receipt,50276000,1.5861151660064934,,,,,,,,5769750,4205166,72.88298453139217,PASS,PASS,360023416,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,91438cb097754af0e1efd0cbc7982d0ac11affefa80232c04e9ac0a0f3117216,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-shrink-middle-4k-to-2k-on-10mib-ops-1/verification.json,performance/edit_length_changing/replace-shrink-middle-4k-to-2k-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_length_changing,replace-shrink-middle-4k-to-2k-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,9389917,PASS,PASS,15000000000,PASS,892644375,442245958,9854209,,1967959,7421958,117459,3228625,31113216,5693440,,unavailable: no host CPU counter in this route receipt,49921000,2.1557470839907182,,,,,,,,7007625,2382292,33.995711813916984,PASS,PASS,422157375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,fbb267a35931749761633ffcdce85fe18670468585fc41252c5486f8341741cb,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_length_changing/replace-shrink-middle-4k-to-2k-on-100mib-ops-1/verification.json,performance/edit_length_changing/replace-shrink-middle-4k-to-2k-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
