family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence
workspace_change_locality,workspace-clean-commit-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,10872708,PASS,PASS,15000000000,PASS,648124500,397305417,7447125,,,1445292,99791,1880500,9207808,4378624,21930791,host process after-product minus before counters,16554000,2.133901999797672,,,,,,,,12542083,-1669375,-13.31018938401221,PASS,PASS,357755834,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,c4f18ba8531d4aa1ad718a3d3ca1807005b36a4642c539d32059e696af042a47,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-clean-commit-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-clean-commit-10-compact-v2/perf.jsonl
workspace_change_locality,workspace-clean-commit-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,11559208,PASS,PASS,15000000000,PASS,904593084,382077750,7755750,,,1468875,90083,2244500,8732672,4870144,21463292,host process after-product minus before counters,17108000,1.983244125265628,,,,,,,,11507583,51625,0.44861722917836006,PASS,PASS,413324000,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,7dda224bf6c4bc4cfb708ff335aabcf533f0682e5c25b9dad50a69326c2b2712,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-clean-commit-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-clean-commit-100-mixed-v4/perf.jsonl
workspace_change_locality,workspace-clean-commit-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,11866166,PASS,PASS,15000000000,PASS,2653288625,387296125,8210666,,,1403791,64834,2186875,9289728,5402624,18101416,host process after-product minus before counters,17978000,4.171032125130296,,,,,,,,12952667,-1086501,-8.388241587620527,PASS,PASS,799468458,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,61a6961db19f1e351f040c9aac144e8f5e38ab063145bd401a579981bc617bc9,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-clean-commit-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-clean-commit-500-mixed-v4/perf.jsonl
workspace_change_locality,workspace-fixed-move-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,19708292,PASS,PASS,15000000000,PASS,497788209,337078458,7866334,5916000,,2942125,73333,2910500,10895360,4874240,22504584,host process after-product minus before counters,21267000,1.7485374580137432,,,,,,,,21613708,-1905416,-8.81577561795505,PASS,PASS,338531917,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,9ac8e35d2fc7552fd53d0f3805ba5249412204619388d923a1fd5c4e1098d1fc,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-fixed-move-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-fixed-move-1-compact-v2/perf.jsonl
workspace_change_locality,workspace-fixed-move-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,21320084,PASS,PASS,15000000000,PASS,534293208,384623792,8218458,6788375,,3280667,83292,2949292,14073856,4874240,25039125,host process after-product minus before counters,19912000,1.989767957944423,,,,,,,,21995917,-675833,-3.0725384170162124,PASS,PASS,351663333,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,86159750f66d4867ee8fbfaa21eb78f99c082b0666c5b55edfb10fba18e54e96,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-fixed-move-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-fixed-move-10-compact-v2/perf.jsonl
workspace_change_locality,workspace-fixed-move-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,28352083,PASS,PASS,15000000000,PASS,925486166,385684750,9671417,12033792,,3935583,71291,2640000,13254656,4722688,28726750,host process after-product minus before counters,21827000,2.1229467089287937,,,,,,,,20821250,7530833,36.168976406315664,PASS,PASS,428241167,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,57a9eb99f2de2155d2c611b7db87c284f94508b2a6e3c3ff07db8a383019ae42,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-fixed-move-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-fixed-move-100-mixed-v4/perf.jsonl
workspace_change_locality,workspace-fixed-move-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,27589207,PASS,PASS,15000000000,PASS,2591135375,344447125,8058875,12654666,,3553583,74250,3247833,16941056,5165056,24628375,host process after-product minus before counters,20494000,4.110525917261839,,,,,,,,23177458,4411749,19.034654274856198,PASS,PASS,723325625,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,c4525026dc24555e403805c57af8c11a407358a6924e3139f4d44fcfc799530c,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-fixed-move-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-fixed-move-500-mixed-v4/perf.jsonl
workspace_change_locality,workspace-distributed-sdk-edit-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,16937333,PASS,PASS,15000000000,PASS,551228417,391017459,7655750,,3008375,3588458,66625,2618125,10993664,5144576,24997916,host process after-product minus before counters,18851000,1.6775912921875715,,,,,,,,18321833,-1384500,-7.5565583421702405,PASS,PASS,342963291,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,b7e27c906f45c704c74fd4e0eb64c3f300dca7a3ff3c26eb349028a7d01047c2,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-distributed-sdk-edit-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-1-compact-v2/perf.jsonl
workspace_change_locality,workspace-distributed-sdk-edit-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,39179873,PASS,PASS,15000000000,PASS,548479042,390265292,7945000,,23558958,4909041,73791,2693083,20955136,4870144,31690083,host process after-product minus before counters,20565000,2.05084816692397,,,,,,,,35855332,3324541,9.272096546198485,PASS,PASS,347599125,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,f860cdf94cc082a47ae05151d72ca2e3fdc9b3a6f21fe32fba465918eee60278,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-distributed-sdk-edit-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-10-compact-v2/perf.jsonl
workspace_change_locality,workspace-distributed-sdk-edit-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,336399086,PASS,PASS,15000000000,PASS,985458708,691441583,8601083,,310515127,14688250,73959,2520667,57278464,13561856,149096500,host process after-product minus before counters,66874000,2.5024316660128534,,,,,,,,355760339,-19361253,-5.442217942118613,PASS,PASS,424029166,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,5c3e23fea65ada653da07e89e17e3e0f9b815e1fbf1de237f0cc0feda38c0a70,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-distributed-sdk-edit-100-mixed-v4/verification.json.gz,performance/workspace_change_locality/workspace-distributed-sdk-edit-100-mixed-v4/perf.jsonl.gz
workspace_change_locality,workspace-distributed-sdk-edit-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,2849182039,PASS,PASS,15000000000,PASS,2718993125,3207727417,7738750,,2782241082,56073958,86291,3041958,70057984,31084544,948672792,host process after-product minus before counters,508728000,7.130985875148326,,,,,,,,2818321215,30860824,1.095007334002558,PASS,PASS,728930708,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,3bc29f396dc83f97aafd277ce71689e684d41ba2954c47a9ff787a567de5b234,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-distributed-sdk-edit-500-mixed-v4/verification.json.gz,performance/workspace_change_locality/workspace-distributed-sdk-edit-500-mixed-v4/perf.jsonl.gz
workspace_change_locality,workspace-dense-rewrite-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,84118125,PASS,PASS,15000000000,PASS,566761750,449563291,7925583,63189792,,10068833,74792,2859125,15630336,8605696,42937000,host process after-product minus before counters,42662000,1.7524517909623682,,,,,,,,124778917,-40660792,-32.586267758679135,PASS,PASS,352495291,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,db52eabd3d66746bd885013bb55b910d7699901eed09cc002085d95cc220336f,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-dense-rewrite-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-1-compact-v2/perf.jsonl
workspace_change_locality,workspace-dense-rewrite-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,316616500,PASS,PASS,15000000000,PASS,596835000,648000542,8649250,226868250,,76749125,72250,4277625,49922048,22556672,128174666,host process after-product minus before counters,127344000,2.570778665598482,,,,,,,,445116748,-128500248,-28.868886326425084,PASS,PASS,348411375,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,777eb1a041471b40f8290da18da3e66efc7a39df08e6079dd4ede1803d80df87,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-dense-rewrite-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-10-compact-v2/perf.jsonl
workspace_change_locality,workspace-dense-rewrite-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,1497618208,PASS,PASS,15000000000,PASS,968143708,1868423666,6961791,933244250,,545124875,87667,12199625,79265792,130428928,702154916,host process after-product minus before counters,488297000,3.8838729159906507,,,,,,,,2434445875,-936827667,-38.48217274495782,PASS,PASS,446195542,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,617f819c3d5938be54e66e4b8b8cc98be13de4bbc2fa96194d3bc71c2c658fdc,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-dense-rewrite-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-100-mixed-v4/perf.jsonl
workspace_change_locality,workspace-dense-rewrite-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,5688591958,PASS,PASS,15000000000,PASS,2629800750,6232420125,7297208,3032658125,,2626086500,145459,22404666,98009088,572596224,3127638750,host process after-product minus before counters,1546687000,10.18545279186219,,,,,,,,8334001500,-2645409542,-31.742369400821442,PASS,PASS,762869042,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,483cc33744894fb84d44a4b23a6c2792eeaf55775f7c661b35b4df5fccb0c926,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-dense-rewrite-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-500-mixed-v4/perf.jsonl
dedup_branch_history,dedup-history-distributed-1,1,1048576,200,registered-fixture,,1,pure_call_sum_ns,22163084,PASS,PASS,15000000000,PASS,745474250,342495209,8631625,,6799084,4075625,70500,2586250,12435456,5386240,26112333,host process after-product minus before counters,18321000,2.1922978330403566,,,,,,,,15778292,6384792,40.465672710328846,PASS,PASS,344123708,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,a73aacbebdb290130dede1afa6c1f564af82a11973bb91f7d967551e55e27aa1,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-distributed-1/verification.json,performance/dedup_branch_history/dedup-history-distributed-1/perf.jsonl
dedup_branch_history,dedup-history-distributed-10,10,1048576,200,registered-fixture,,1,pure_call_sum_ns,82265877,PASS,PASS,15000000000,PASS,1001289333,442562208,11940125,,31502962,35981458,65666,2775666,13352960,5394432,66758834,host process after-product minus before counters,26896000,4.5789663339965045,,,,,,,,57151126,25114751,43.9444552676005,PASS,PASS,346008042,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,76b3040f74f29c8a258c610c342d11e5454ded3a89d7f0c125ce97d86daf9650,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-distributed-10/verification.json.gz,performance/dedup_branch_history/dedup-history-distributed-10/perf.jsonl.gz
dedup_branch_history,dedup-history-distributed-100,100,1048576,200,registered-fixture,,1,pure_call_sum_ns,586404579,PASS,PASS,15000000000,PASS,671537042,1112623333,7792167,,238381706,337384956,66708,2779042,15810560,11640832,407909416,host process after-product minus before counters,98724000,4.233630375005305,,,,,,,,397227739,189176840,47.6242773166453,PASS,PASS,344083417,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,ecbd1f3e2f84154c0d1c53f14f19d39c5fe893db40a16be4c951b8ab6411da90,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-distributed-100/verification.json.gz,performance/dedup_branch_history/dedup-history-distributed-100/perf.jsonl.gz
dedup_branch_history,dedup-history-distributed-500,500,1048576,200,registered-fixture,,1,pure_call_sum_ns,2925218405,PASS,PASS,15000000000,PASS,575026125,4198516083,8140208,,1221636947,1692532000,66292,2842958,24772608,43884544,1996995083,host process after-product minus before counters,442802000,8.538804166950285,,,,,,,,2073073776,852144629,41.10536918006916,PASS,PASS,353373792,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,d48f1292d09b986a1e8a6747fda819a2351e41aab3df2104bca89b504009c8b0,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-distributed-500/verification.json.gz,performance/dedup_branch_history/dedup-history-distributed-500/perf.jsonl.gz
dedup_branch_history,dedup-history-hotset-1,1,1048576,200,registered-fixture,,1,pure_call_sum_ns,23580083,PASS,PASS,15000000000,PASS,479112833,347726833,9402458,,6857000,4553084,67750,2699791,12812288,4874240,25994541,host process after-product minus before counters,21868000,2.239450457971543,,,,,,,,17330416,6249667,36.061840639024474,PASS,PASS,352357708,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,f96febc07ae691e26baba2cec809ceeaf388fb42a7845ef6a4b3ec5f63c605e4,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-hotset-1/verification.json,performance/dedup_branch_history/dedup-history-hotset-1/perf.jsonl
dedup_branch_history,dedup-history-hotset-10,10,1048576,200,registered-fixture,,1,pure_call_sum_ns,118461251,PASS,PASS,15000000000,PASS,517372125,499070667,11559000,,64619958,39226084,68250,2987959,13516800,5644288,73076458,host process after-product minus before counters,32555000,4.571824874728918,,,,,,,,104037791,14423460,13.863673825985021,PASS,PASS,401121708,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,160341558a7b3c3827e75c0b446fcff1660915cc6007c27c9a9a4c658db81bbc,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-hotset-10/verification.json.gz,performance/dedup_branch_history/dedup-history-hotset-10/perf.jsonl.gz
dedup_branch_history,dedup-history-hotset-100,100,1048576,200,registered-fixture,,1,pure_call_sum_ns,799500410,PASS,PASS,15000000000,PASS,566843583,1314924125,8635042,,508239667,280116201,81833,2427667,15990784,12562432,451409250,host process after-product minus before counters,137177000,4.604663415811956,,,,,,,,771554422,27945988,3.6220371762706325,PASS,PASS,352461541,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,386ba80201b0ca578a445fdff53a14afa85820bfca0501a974bca4c460ec8398,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-hotset-100/verification.json.gz,performance/dedup_branch_history/dedup-history-hotset-100/perf.jsonl.gz
dedup_branch_history,dedup-history-hotset-500,500,1048576,200,registered-fixture,,1,pure_call_sum_ns,3683754881,PASS,PASS,15000000000,PASS,565171958,4784469209,7718084,,2293413791,1379459797,88667,3074542,24625152,46792704,2183350750,host process after-product minus before counters,559317000,8.688416291959584,,,,,,,,3657148004,26606877,0.7275307690828692,PASS,PASS,348326458,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,e7c371942f126bcd5effbd11e68c70e0d7e73cb1193ddae57b2b35c48e88a84b,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-hotset-500/verification.json.gz,performance/dedup_branch_history/dedup-history-hotset-500/perf.jsonl.gz
dedup_branch_history,dedup-history-recurring-1,1,1048576,200,registered-fixture,,1,pure_call_sum_ns,21456208,PASS,PASS,15000000000,PASS,504459750,392608375,7540375,,6660917,4544250,87916,2622750,13090816,4870144,30119459,host process after-product minus before counters,19477000,2.060230457689613,,,,,,,,16679708,4776500,28.636592439148217,PASS,PASS,345079500,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,8d4760567c2e890172445bf7f86ea0d453db0d39de5384ae12d223862c3399eb,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-recurring-1/verification.json,performance/dedup_branch_history/dedup-history-recurring-1/perf.jsonl
dedup_branch_history,dedup-history-recurring-10,10,1048576,200,registered-fixture,,1,pure_call_sum_ns,62918081,PASS,PASS,15000000000,PASS,470350417,390663917,6762917,,20887748,32854749,63667,2349000,13647872,4878336,54793000,host process after-product minus before counters,22939000,4.071059083100408,,,,,,,,68660085,-5742004,-8.36294333163147,PASS,PASS,344584459,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,a3d6be980fbafd4e2d5394c3d3904ed68e63c692a7647f02850e33180dd53c89,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-recurring-10/verification.json.gz,performance/dedup_branch_history/dedup-history-recurring-10/perf.jsonl.gz
dedup_branch_history,dedup-history-recurring-100,100,1048576,200,registered-fixture,,1,pure_call_sum_ns,462840955,PASS,PASS,15000000000,PASS,498166292,962400084,6383125,,151687247,302301708,69750,2399125,14565376,5111808,354210333,host process after-product minus before counters,74392000,3.892683541867882,,,,,,,,498935457,-36094502,-7.23430285292392,PASS,PASS,349101375,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,ac7e7153fc2d42e0c8b14ed40e1ee18d8f2ecabca0c7e6379762ff8f6acf5c84,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-recurring-100/verification.json.gz,performance/dedup_branch_history/dedup-history-recurring-100/perf.jsonl.gz
dedup_branch_history,dedup-history-recurring-500,500,1048576,200,registered-fixture,,1,pure_call_sum_ns,2145416191,PASS,PASS,15000000000,PASS,515143208,3230915208,8348625,,712460568,1421468082,77125,3061791,16072704,5627904,1634220500,host process after-product minus before counters,297340000,7.011576457880437,,,,,,,,2188923246,-43507055,-1.9876007566507428,PASS,PASS,351287209,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,39ffa5414dbd9fd2efac198233447d85c44b4cc7c555c0517e073ffb10573825,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-recurring-500/verification.json.gz,performance/dedup_branch_history/dedup-history-recurring-500/perf.jsonl.gz
dedup_branch_history,dedup-history-metadata-1,1,1048576,200,registered-fixture,,1,pure_call_sum_ns,20652541,PASS,PASS,15000000000,PASS,511387500,344006458,8228875,6846916,,2914333,77542,2584875,10944512,4550656,23671541,host process after-product minus before counters,20622000,1.9984951252117753,,,,,,,,21832501,-1179960,-5.404602981582366,PASS,PASS,352265542,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,b2de9069ee45c48916f387e8af904d8bfb3e37f71083e6f556f1c799942dd564,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_branch_history/dedup-history-metadata-1/verification.json,performance/dedup_branch_history/dedup-history-metadata-1/perf.jsonl
